5,0,China Southern - Airline,13416-1912202220--32439-2-15277-1912221505,LAX: Los Angeles International,PEK: Beijing Capital,CAN: Guangzhou|SHA: Shanghai Hongqiao,CZ: China Southern,CZ: China Southern,2019-12-20T22:20:00,2019-12-22T15:05:00,24,45,15277-2001042230--32439-2-13416-2001061103,PEK: Beijing Capital,LAX: Los Angeles International,WUH: Wuhan|JFK: New York John F. Kennedy,CZ: China Southern,CZ: China Southern|AA: American Airlines,2020-01-04T22:30:00,2020-01-06T11:03:00,52,33,4950.66,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=NqagL4PVt5peZGMG189S4zg4dm39CEoR%2bV8UrnEXQEuJZ36mI8cG9Fi4G8qRAMyN&url=https%3a%2f%2fwww.skyscanner.net%2ftransport_deeplink%2f4.0%2fUS%2fen-US%2fUSD%2fchso%2f2%2f13416.15277.2019-12-20%2c15277.13416.2020-01-04%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32439%7c328%7c13416%7c2019-12-20T22%3a20%7c10342%7c2019-12-22T05%3a40%7c920%7cM2PRPUC%7cM%7cTFLUSCN%3bflight%7c-32439%7c3523%7c10342%7c2019-12-22T08%3a00%7c16253%7c2019-12-22T10%3a10%7c130%7cM2PRPUC%7cK%7cTFLUSCN%3bflight%7c-32439%7c3952%7c16253%7c2019-12-22T12%3a30%7c15277%7c2019-12-22T15%3a05%7c155%7cU%7cU%7cTSTUSCN%2cflight%7c-32439%7c6586%7c15277%7c2020-01-04T22%3a30%7c17839%7c2020-01-05T00%3a55%7c145%7cH2PRCUC%7cK%7cTSTUSCN%3bflight%7c-32439%7c8419%7c17839%7c2020-01-05T20%3a30%7c12712%7c2020-01-05T22%3a00%7c870%7cH2PRCUC%7cH%7cTSTUSCN%3bflight%7c-32439%7c1601%7c12712%7c2020-01-06T07%3a30%7c13416%7c2020-01-06T11%3a03%7c393%7cH2PRCUC%7cU%7cTSTUSCN%26carriers%3d-32439%26operators%3d-32439%3b-32439%3b-32439%2c-32439%3b-32439%3b-32573%26passengers%3d2%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d4950.66%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26q_ids%3dchso.13416.996.191220.200104.2..E%7c-8071416242769401288%26q_sources%3dJACQUARD%26commercial_filters%3dfalse%26q_datetime_utc%3d2019-11-03T23%3a51%3a00%26pqid%3dfalse
6,0,Xiamen Airlines - Airline,13416-1912202355--31664-1-15277-1912220855,LAX: Los Angeles International,PEK: Beijing Capital,TAO: Qingdao,MF: Xiamen Airlines,MF: Xiamen Airlines|MU: China Eastern,2019-12-20T23:55:00,2019-12-22T08:55:00,17,0,15277-2001041855--31664-1-13416-2001051800,PEK: Beijing Capital,LAX: Los Angeles International,XMN: Xiamen,MF: Xiamen Airlines,MF: Xiamen Airlines,2020-01-04T18:55:00,2020-01-05T18:00:00,39,5,5070.42,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=NqagL4PVt5peZGMG189S4zg4dm39CEoR%2bV8UrnEXQEuJZ36mI8cG9Fi4G8qRAMyN&url=https%3a%2f%2fwww.skyscanner.net%2ftransport_deeplink%2f4.0%2fUS%2fen-US%2fUSD%2fxiam%2f2%2f13416.15277.2019-12-20%2c15277.13416.2020-01-04%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-31664%7c858%7c13416%7c2019-12-20T23%3a55%7c16755%7c2019-12-22T05%3a00%7c785%7cMRTMUA%7cM%7cECOSAVE%3bflight%7c-31664%7c3501%7c16755%7c2019-12-22T07%3a20%7c15277%7c2019-12-22T08%3a55%7c95%7cMRTMUA%7cY%7cECOFLEX%2cflight%7c-31664%7c8106%7c15277%7c2020-01-04T18%3a55%7c17944%7c2020-01-04T22%3a05%7c190%7cBRTUSA%7cY%7cECOFLEX%3bflight%7c-31664%7c829%7c17944%7c2020-01-05T22%3a00%7c13416%7c2020-01-05T18%3a00%7c720%7cBRTUSA%7cB%7cECOSAVE%26carriers%3d-31664%26operators%3d-31664%3b-32442%2c-31664%3b-31664%26passengers%3d2%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d5070.42%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26q_ids%3dxiam.13416.15277.191220.200104.2..E%7c8816908141827791778%26q_sources%3dJACQUARD%26commercial_filters%3dfalse%26q_datetime_utc%3d2019-11-03T23%3a51%3a00%26pqid%3dfalse
7,0,Xiamen Airlines - Airline,13416-1912202355--31664-1-15277-1912220855,LAX: Los Angeles International,PEK: Beijing Capital,TAO: Qingdao,MF: Xiamen Airlines,MF: Xiamen Airlines|MU: China Eastern,2019-12-20T23:55:00,2019-12-22T08:55:00,17,0,15277-2001042120--31664-1-13416-2001051800,PEK: Beijing Capital,LAX: Los Angeles International,XMN: Xiamen,MF: Xiamen Airlines,MF: Xiamen Airlines,2020-01-04T21:20:00,2020-01-05T18:00:00,36,40,5070.42,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=NqagL4PVt5peZGMG189S4zg4dm39CEoR%2bV8UrnEXQEuJZ36mI8cG9Fi4G8qRAMyN&url=https%3a%2f%2fwww.skyscanner.net%2ftransport_deeplink%2f4.0%2fUS%2fen-US%2fUSD%2fxiam%2f2%2f13416.15277.2019-12-20%2c15277.13416.2020-01-04%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-31664%7c858%7c13416%7c2019-12-20T23%3a55%7c16755%7c2019-12-22T05%3a00%7c785%7cMRTMUA%7cM%7cECOSAVE%3bflight%7c-31664%7c3501%7c16755%7c2019-12-22T07%3a20%7c15277%7c2019-12-22T08%3a55%7c95%7cMRTMUA%7cY%7cECOFLEX%2cflight%7c-31664%7c8170%7c15277%7c2020-01-04T21%3a20%7c17944%7c2020-01-05T00%3a25%7c185%7cBRTUSA%7cY%7cECOFLEX%3bflight%7c-31664%7c829%7c17944%7c2020-01-05T22%3a00%7c13416%7c2020-01-05T18%3a00%7c720%7cBRTUSA%7cB%7cECOSAVE%26carriers%3d-31664%26operators%3d-31664%3b-32442%2c-31664%3b-31664%26passengers%3d2%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d5070.42%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26q_ids%3dxiam.13416.15277.191220.200104.2..E%7c-5396519323512497313%26q_sources%3dJACQUARD%26commercial_filters%3dfalse%26q_datetime_utc%3d2019-11-03T23%3a51%3a00%26pqid%3dfalse
8,0,Air China - Airline,13416-1912200040--32690-0-15277-1912210530,LAX: Los Angeles International,PEK: Beijing Capital,,CA: Air China,CA: Air China,2019-12-20T00:40:00,2019-12-21T05:30:00,12,50,15277-2001041520--32690-1-13416-2001042015,PEK: Beijing Capital,LAX: Los Angeles International,SZX: Shenzhen Bao'an International,CA: Air China,CA: Air China,2020-01-04T15:20:00,2020-01-04T20:15:00,20,55,5320.06,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=NqagL4PVt5peZGMG189S4zg4dm39CEoR%2bV8UrnEXQEuJZ36mI8cG9Fi4G8qRAMyN&url=https%3a%2f%2fwww.skyscanner.net%2ftransport_deeplink%2f4.0%2fUS%2fen-US%2fUSD%2fchin%2f2%2f13416.15277.2019-12-20%2c15277.13416.2020-01-04%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32690%7c984%7c13416%7c2019-12-20T00%3a40%7c15277%7c2019-12-21T05%3a30%7c770%7cWPWRCUW7%7cW%7c-%2cflight%7c-32690%7c1357%7c15277%7c2020-01-04T15%3a20%7c16738%7c2020-01-04T18%3a50%7c210%7cBPWRFUW%7cB%7c-%3bflight%7c-32690%7c769%7c16738%7c2020-01-04T23%3a30%7c13416%7c2020-01-04T20%3a15%7c765%7cBPWRFUW%7cB%7c-%26carriers%3d-32690%26operators%3d-32690%2c-32690%3b-32690%26passengers%3d2%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d5320.06%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26q_ids%3dchin.13416.15277.191220.200104.2..E%7c1883574347126385396%26q_sources%3dJACQUARD%26commercial_filters%3dfalse%26q_datetime_utc%3d2019-11-03T23%3a51%3a00%26pqid%3dfalse
9,0,Air China - Airline,13416-1912200040--32690-0-15277-1912210530,LAX: Los Angeles International,PEK: Beijing Capital,,CA: Air China,CA: Air China,2019-12-20T00:40:00,2019-12-21T05:30:00,12,50,15277-2001041415--32690-1-13416-2001042015,PEK: Beijing Capital,LAX: Los Angeles International,SZX: Shenzhen Bao'an International,CA: Air China,CA: Air China,2020-01-04T14:15:00,2020-01-04T20:15:00,22,0,5320.06,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=NqagL4PVt5peZGMG189S4zg4dm39CEoR%2bV8UrnEXQEuJZ36mI8cG9Fi4G8qRAMyN&url=https%3a%2f%2fwww.skyscanner.net%2ftransport_deeplink%2f4.0%2fUS%2fen-US%2fUSD%2fchin%2f2%2f13416.15277.2019-12-20%2c15277.13416.2020-01-04%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32690%7c984%7c13416%7c2019-12-20T00%3a40%7c15277%7c2019-12-21T05%3a30%7c770%7cWPWRCUW7%7cW%7c-%2cflight%7c-32690%7c1397%7c15277%7c2020-01-04T14%3a15%7c16738%7c2020-01-04T17%3a45%7c210%7cBPWRFUW%7cB%7c-%3bflight%7c-32690%7c769%7c16738%7c2020-01-04T23%3a30%7c13416%7c2020-01-04T20%3a15%7c765%7cBPWRFUW%7cB%7c-%26carriers%3d-32690%26operators%3d-32690%2c-32690%3b-32690%26passengers%3d2%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d5320.06%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26q_ids%3dchin.13416.15277.191220.200104.2..E%7c7974486880969422121%26q_sources%3dJACQUARD%26commercial_filters%3dfalse%26q_datetime_utc%3d2019-11-03T23%3a51%3a00%26pqid%3dfalse
10,0,China Southern - Airline,13416-1912201730--32439-2-15277-1912221105,LAX: Los Angeles International,PEK: Beijing Capital,SFO: San Francisco International|CAN: Guangzhou,CZ: China Southern,DL: Delta|CZ: China Southern,2019-12-20T17:30:00,2019-12-22T11:05:00,25,35,15277-2001042230--32439-2-13416-2001061103,PEK: Beijing Capital,LAX: Los Angeles International,WUH: Wuhan|JFK: New York John F. Kennedy,CZ: China Southern,CZ: China Southern|AA: American Airlines,2020-01-04T22:30:00,2020-01-06T11:03:00,52,33,5359.46,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=NqagL4PVt5peZGMG189S4zg4dm39CEoR%2bV8UrnEXQEuJZ36mI8cG9Fi4G8qRAMyN&url=https%3a%2f%2fwww.skyscanner.net%2ftransport_deeplink%2f4.0%2fUS%2fen-US%2fUSD%2fchso%2f2%2f13416.15277.2019-12-20%2c15277.13416.2020-01-04%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32439%7c1249%7c13416%7c2019-12-20T17%3a30%7c16216%7c2019-12-20T18%3a57%7c87%7cB2PRPUC%7cQ%7cTFLUSCN%3bflight%7c-32439%7c658%7c16216%7c2019-12-20T22%3a40%7c10342%7c2019-12-22T05%3a15%7c875%7cB2PRPUC%7cB%7cTFLUSCN%3bflight%7c-32439%7c3101%7c10342%7c2019-12-22T08%3a00%7c15277%7c2019-12-22T11%3a05%7c185%7cB2PRPUC%7cK%7cTFLUSCN%2cflight%7c-32439%7c6586%7c15277%7c2020-01-04T22%3a30%7c17839%7c2020-01-05T00%3a55%7c145%7cH2PRCUC%7cK%7cTSTUSCN%3bflight%7c-32439%7c8419%7c17839%7c2020-01-05T20%3a30%7c12712%7c2020-01-05T22%3a00%7c870%7cH2PRCUC%7cH%7cTSTUSCN%3bflight%7c-32439%7c1601%7c12712%7c2020-01-06T07%3a30%7c13416%7c2020-01-06T11%3a03%7c393%7cH2PRCUC%7cU%7cTSTUSCN%26carriers%3d-32439%26operators%3d-32385%3b-32439%3b-32439%2c-32439%3b-32439%3b-32573%26passengers%3d2%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d5359.46%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26q_ids%3dchso.13416.996.191220.200104.2..E%7c6242314496987367274%26q_sources%3dJACQUARD%26commercial_filters%3dfalse%26q_datetime_utc%3d2019-11-03T23%3a51%3a00%26pqid%3dfalse
11,0,China Southern - Airline,13416-1912202220--32439-1-15277-1912221105,LAX: Los Angeles International,PEK: Beijing Capital,CAN: Guangzhou,CZ: China Southern,CZ: China Southern,2019-12-20T22:20:00,2019-12-22T11:05:00,20,45,15277-2001040645--32439-2-13416-2001041818,PEK: Beijing Capital,LAX: Los Angeles International,WUH: Wuhan|SFO: San Francisco International,CZ: China Southern,CZ: China Southern|: Compass Airlines AS American Eagle,2020-01-04T06:45:00,2020-01-04T18:18:00,27,33,5362.46,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=NqagL4PVt5peZGMG189S4zg4dm39CEoR%2bV8UrnEXQEuJZ36mI8cG9Fi4G8qRAMyN&url=https%3a%2f%2fwww.skyscanner.net%2ftransport_deeplink%2f4.0%2fUS%2fen-US%2fUSD%2fchso%2f2%2f13416.15277.2019-12-20%2c15277.13416.2020-01-04%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32439%7c328%7c13416%7c2019-12-20T22%3a20%7c10342%7c2019-12-22T05%3a40%7c920%7cM2PRPUC%7cM%7cTFLUSCN%3bflight%7c-32439%7c3101%7c10342%7c2019-12-22T08%3a00%7c15277%7c2019-12-22T11%3a05%7c185%7cM2PRPUC%7cK%7cTFLUSCN%2cflight%7c-32439%7c3754%7c15277%7c2020-01-04T06%3a45%7c17839%7c2020-01-04T09%3a05%7c140%7cB2PRPUC%7cK%7cTFLUSCN%3bflight%7c-32439%7c659%7c17839%7c2020-01-04T15%3a10%7c16216%7c2020-01-04T10%3a55%7c705%7cB2PRPUC%7cB%7cTFLUSCN%3bflight%7c-32439%7c1771%7c16216%7c2020-01-04T16%3a43%7c13416%7c2020-01-04T18%3a18%7c95%7cB2PRPUC%7cU%7cTFLUSCN%26carriers%3d-32439%26operators%3d-32439%3b-32439%2c-32439%3b-32439%3b-30988%26passengers%3d2%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d5362.46%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26q_ids%3dchso.13416.996.191220.200104.2..E%7c-8789445070463438668%26q_sources%3dJACQUARD%26commercial_filters%3dfalse%26q_datetime_utc%3d2019-11-03T23%3a51%3a00%26pqid%3dfalse
12,0,China Southern - Airline,13416-1912201125--32439-1-15277-1912220005,LAX: Los Angeles International,PEK: Beijing Capital,CAN: Guangzhou,CZ: China Southern,CZ: China Southern,2019-12-20T11:25:00,2019-12-22T00:05:00,20,40,15277-2001040645--32439-2-13416-2001041818,PEK: Beijing Capital,LAX: Los Angeles International,WUH: Wuhan|SFO: San Francisco International,CZ: China Southern,CZ: China Southern|: Compass Airlines AS American Eagle,2020-01-04T06:45:00,2020-01-04T18:18:00,27,33,5362.46,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=NqagL4PVt5peZGMG189S4zg4dm39CEoR%2bV8UrnEXQEuJZ36mI8cG9Fi4G8qRAMyN&url=https%3a%2f%2fwww.skyscanner.net%2ftransport_deeplink%2f4.0%2fUS%2fen-US%2fUSD%2fchso%2f2%2f13416.15277.2019-12-20%2c15277.13416.2020-01-04%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32439%7c622%7c13416%7c2019-12-20T11%3a25%7c10342%7c2019-12-21T18%3a45%7c920%7cM2PRPUC%7cM%7cTFLUSCN%3bflight%7c-32439%7c3107%7c10342%7c2019-12-21T21%3a00%7c15277%7c2019-12-22T00%3a05%7c185%7cM2PRPUC%7cP%7cTFLUSCN%2cflight%7c-32439%7c3754%7c15277%7c2020-01-04T06%3a45%7c17839%7c2020-01-04T09%3a05%7c140%7cB2PRPUC%7cK%7cTFLUSCN%3bflight%7c-32439%7c659%7c17839%7c2020-01-04T15%3a10%7c16216%7c2020-01-04T10%3a55%7c705%7cB2PRPUC%7cB%7cTFLUSCN%3bflight%7c-32439%7c1771%7c16216%7c2020-01-04T16%3a43%7c13416%7c2020-01-04T18%3a18%7c95%7cB2PRPUC%7cU%7cTFLUSCN%26carriers%3d-32439%26operators%3d-32439%3b-32439%2c-32439%3b-32439%3b-30988%26passengers%3d2%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d5362.46%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26q_ids%3dchso.13416.996.191220.200104.2..E%7c4212819178237538404%26q_sources%3dJACQUARD%26commercial_filters%3dfalse%26q_datetime_utc%3d2019-11-03T23%3a51%3a00%26pqid%3dfalse
13,0,Qatar Airways - Airline,13416-1912201450--31939-1-15277-1912222350,LAX: Los Angeles International,PEK: Beijing Capital,DOH: Hamad International,QR: Qatar Airways,QR: Qatar Airways,2019-12-20T14:50:00,2019-12-22T23:50:00,41,0,15277-2001040125--31939-1-13416-2001041310,PEK: Beijing Capital,LAX: Los Angeles International,DOH: Hamad International,QR: Qatar Airways,QR: Qatar Airways,2020-01-04T01:25:00,2020-01-04T13:10:00,27,45,5451.5,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=NqagL4PVt5peZGMG189S4zg4dm39CEoR%2bV8UrnEXQEuJZ36mI8cG9Fi4G8qRAMyN&url=https%3a%2f%2fwww.skyscanner.net%2ftransport_deeplink%2f4.0%2fUS%2fen-US%2fUSD%2fqata%2f2%2f13416.15277.2019-12-20%2c15277.13416.2020-01-04%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-31939%7c740%7c13416%7c2019-12-20T14%3a50%7c11089%7c2019-12-21T17%3a45%7c955%7cKHR5R1SW%7cK%7cECSFAAR2%3bflight%7c-31939%7c896%7c11089%7c2019-12-22T11%3a00%7c15277%7c2019-12-22T23%3a50%7c470%7cKHR5R1SW%7cK%7cECSFAAR2%2cflight%7c-31939%7c895%7c15277%7c2020-01-04T01%3a25%7c11089%7c2020-01-04T05%3a50%7c565%7cKHR5R1SW%7cK%7cECSFAAR2%3bflight%7c-31939%7c739%7c11089%7c2020-01-04T07%3a45%7c13416%7c2020-01-04T13%3a10%7c985%7cKHR5R1SW%7cK%7cECSFAAR2%26carriers%3d-31939%26operators%3d-31939%3b-31939%2c-31939%3b-31939%26passengers%3d2%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d5451.50%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26q_ids%3dqata.13416.15277.191220.200104.2..E%7c5675634953231152278%26q_sources%3dJACQUARD%26commercial_filters%3dfalse%26q_datetime_utc%3d2019-11-03T23%3a51%3a00%26pqid%3dfalse
14,0,China Southern - Airline,13416-1912202220--32439-2-15277-1912221505,LAX: Los Angeles International,PEK: Beijing Capital,CAN: Guangzhou|SHA: Shanghai Hongqiao,CZ: China Southern,CZ: China Southern,2019-12-20T22:20:00,2019-12-22T15:05:00,24,45,15277-2001040645--32439-2-13416-2001041818,PEK: Beijing Capital,LAX: Los Angeles International,WUH: Wuhan|SFO: San Francisco International,CZ: China Southern,CZ: China Southern|: Compass Airlines AS American Eagle,2020-01-04T06:45:00,2020-01-04T18:18:00,27,33,5770.66,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=NqagL4PVt5peZGMG189S4zg4dm39CEoR%2bV8UrnEXQEuJZ36mI8cG9Fi4G8qRAMyN&url=https%3a%2f%2fwww.skyscanner.net%2ftransport_deeplink%2f4.0%2fUS%2fen-US%2fUSD%2fchso%2f2%2f13416.15277.2019-12-20%2c15277.13416.2020-01-04%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32439%7c328%7c13416%7c2019-12-20T22%3a20%7c10342%7c2019-12-22T05%3a40%7c920%7cM2PRPUC%7cM%7cTFLUSCN%3bflight%7c-32439%7c3523%7c10342%7c2019-12-22T08%3a00%7c16253%7c2019-12-22T10%3a10%7c130%7cM2PRPUC%7cK%7cTFLUSCN%3bflight%7c-32439%7c3952%7c16253%7c2019-12-22T12%3a30%7c15277%7c2019-12-22T15%3a05%7c155%7cU%7cU%7cTSTUSCN%2cflight%7c-32439%7c3754%7c15277%7c2020-01-04T06%3a45%7c17839%7c2020-01-04T09%3a05%7c140%7cB2PRPUC%7cK%7cTFLUSCN%3bflight%7c-32439%7c659%7c17839%7c2020-01-04T15%3a10%7c16216%7c2020-01-04T10%3a55%7c705%7cB2PRPUC%7cB%7cTFLUSCN%3bflight%7c-32439%7c1771%7c16216%7c2020-01-04T16%3a43%7c13416%7c2020-01-04T18%3a18%7c95%7cB2PRPUC%7cU%7cTFLUSCN%26carriers%3d-32439%26operators%3d-32439%3b-32439%3b-32439%2c-32439%3b-32439%3b-30988%26passengers%3d2%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d5770.66%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26q_ids%3dchso.13416.996.191220.200104.2..E%7c-2452891674680714483%26q_sources%3dJACQUARD%26commercial_filters%3dfalse%26q_datetime_utc%3d2019-11-03T23%3a51%3a00%26pqid%3dfalse
15,0,China Southern - Airline,13416-1912201125--32439-2-15277-1912221505,LAX: Los Angeles International,PEK: Beijing Capital,CAN: Guangzhou|PVG: Shanghai Pu Dong|SHA: Shanghai Hongqiao,CZ: China Southern,CZ: China Southern,2019-12-20T11:25:00,2019-12-22T15:05:00,35,40,15277-2001040645--32439-2-13416-2001041818,PEK: Beijing Capital,LAX: Los Angeles International,WUH: Wuhan|SFO: San Francisco International,CZ: China Southern,CZ: China Southern|: Compass Airlines AS American Eagle,2020-01-04T06:45:00,2020-01-04T18:18:00,27,33,5770.66,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=NqagL4PVt5peZGMG189S4zg4dm39CEoR%2bV8UrnEXQEuJZ36mI8cG9Fi4G8qRAMyN&url=https%3a%2f%2fwww.skyscanner.net%2ftransport_deeplink%2f4.0%2fUS%2fen-US%2fUSD%2fchso%2f2%2f13416.15277.2019-12-20%2c15277.13416.2020-01-04%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32439%7c622%7c13416%7c2019-12-20T11%3a25%7c10342%7c2019-12-21T18%3a45%7c920%7cM2PRPUC%7cM%7cTFLUSCN%3bflight%7c-32439%7c3586%7c10342%7c2019-12-21T22%3a00%7c15641%7c2019-12-22T00%3a25%7c145%7cM2PRPUC%7cP%7cTFLUSCN%3bflight%7c-32439%7c3952%7c16253%7c2019-12-22T12%3a30%7c15277%7c2019-12-22T15%3a05%7c155%7cU%7cU%7cTSTUSCN%2cflight%7c-32439%7c3754%7c15277%7c2020-01-04T06%3a45%7c17839%7c2020-01-04T09%3a05%7c140%7cB2PRPUC%7cK%7cTFLUSCN%3bflight%7c-32439%7c659%7c17839%7c2020-01-04T15%3a10%7c16216%7c2020-01-04T10%3a55%7c705%7cB2PRPUC%7cB%7cTFLUSCN%3bflight%7c-32439%7c1771%7c16216%7c2020-01-04T16%3a43%7c13416%7c2020-01-04T18%3a18%7c95%7cB2PRPUC%7cU%7cTFLUSCN%26carriers%3d-32439%26operators%3d-32439%3b-32439%3b-32439%2c-32439%3b-32439%3b-30988%26passengers%3d2%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d5770.66%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26q_ids%3dchso.13416.996.191220.200104.2..E%7c7075915231680477586%26q_sources%3dJACQUARD%26commercial_filters%3dfalse%26q_datetime_utc%3d2019-11-03T23%3a51%3a00%26pqid%3dfalse
16,0,EVA Air - Airline,13416-1912201040--32331-1-15277-1912221840,LAX: Los Angeles International,PEK: Beijing Capital,TPE: Taipei Taiwan Taoyuan,BR: EVA Air,BR: EVA Air,2019-12-20T10:40:00,2019-12-22T18:40:00,40,0,15277-2001041355--32331-1-13416-2001041450,PEK: Beijing Capital,LAX: Los Angeles International,TPE: Taipei Taiwan Taoyuan,BR: EVA Air,BR: EVA Air,2020-01-04T13:55:00,2020-01-04T14:50:00,16,55,5921.86,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=NqagL4PVt5peZGMG189S4zg4dm39CEoR%2bV8UrnEXQEuJZ36mI8cG9Fi4G8qRAMyN&url=https%3a%2f%2fwww.skyscanner.net%2ftransport_deeplink%2f4.0%2fUS%2fen-US%2fUSD%2fevaw%2f2%2f13416.15277.2019-12-20%2c15277.13416.2020-01-04%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32331%7c5%7c13416%7c2019-12-20T10%3a40%7c17075%7c2019-12-21T17%3a20%7c880%7cYPWUH%7cY%7c-%3bflight%7c-32331%7c716%7c17075%7c2019-12-22T15%3a10%7c15277%7c2019-12-22T18%3a40%7c210%7cYPWUH%7cY%7c-%2cflight%7c-32331%7c715%7c15277%7c2020-01-04T13%3a55%7c17075%7c2020-01-04T17%3a15%7c200%7cKPWUH%7cK%7c-%3bflight%7c-32331%7c12%7c17075%7c2020-01-04T19%3a20%7c13416%7c2020-01-04T14%3a50%7c690%7cKPWUH%7cK%7c-%26carriers%3d-32331%26operators%3d-32331%3b-32331%2c-32331%3b-32331%26passengers%3d2%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d5921.86%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26q_ids%3devaw.13416.15277.191220.200104.2..E%7c8076204803319242252%26q_sources%3dJACQUARD%26commercial_filters%3dfalse%26q_datetime_utc%3d2019-11-03T23%3a51%3a00%26pqid%3dfalse
